image_name,mean_brightness,max_brightness,median_brightness,percentile_70_brightness
crop_Componenets_1.transformed445.tif,218.5598092721319,251,220.0,223.0
crop_Componenets_1.transformed446.tif,218.44136805946485,251,220.0,223.0
crop_Componenets_1.transformed447.tif,218.45636712511347,252,220.0,223.0
crop_Componenets_1.transformed448.tif,218.45844442401398,248,220.0,223.0
crop_Componenets_1.transformed449.tif,218.5171751996782,252,220.0,223.0
crop_Componenets_1.transformed450.tif,218.45245701939874,249,220.0,223.0
crop_Componenets_1.transformed451.tif,218.48285645366934,251,220.0,223.0
crop_Componenets_1.transformed452.tif,218.43832030038928,251,220.0,223.0
crop_Componenets_1.transformed453.tif,218.4464398488902,250,220.0,223.0
crop_Componenets_1.transformed454.tif,218.32047617407676,249,220.0,223.0
crop_Componenets_1.transformed455.tif,218.19401820247674,245,220.0,222.0
crop_Componenets_1.transformed456.tif,218.2005762894764,251,220.0,222.0
crop_Componenets_1.transformed457.tif,218.22882572494976,246,220.0,222.0
crop_Componenets_1.transformed458.tif,218.21052510707682,253,219.0,222.0
crop_Componenets_1.transformed459.tif,218.20435895375928,255,220.0,222.0
crop_Componenets_1.transformed460.tif,218.2663758466307,255,220.0,222.0
crop_Componenets_1.transformed461.tif,218.29257170424654,254,220.0,223.0
crop_Componenets_1.transformed462.tif,218.28909059573735,255,220.0,223.0
crop_Componenets_1.transformed463.tif,218.32755767993382,255,220.0,223.0
crop_Componenets_1.transformed464.tif,218.30223983459683,255,220.0,223.0
crop_Componenets_1.transformed465.tif,218.43373078778689,255,220.0,223.0
crop_Componenets_1.transformed466.tif,218.5162473131875,255,220.0,223.0
crop_Componenets_1.transformed467.tif,218.54162977612714,251,220.0,223.0
crop_Componenets_1.transformed468.tif,218.60220010115407,247,220.0,223.0
crop_Componenets_1.transformed469.tif,218.66054845531445,242,220.0,223.0
crop_Componenets_1.transformed470.tif,218.62324372801066,244,220.0,223.0
crop_Componenets_1.transformed471.tif,218.62941541716492,245,220.0,223.0
crop_Componenets_1.transformed472.tif,218.61463027683251,245,220.0,223.0
crop_Componenets_1.transformed473.tif,218.64744289770442,244,220.0,223.0
crop_Componenets_1.transformed474.tif,218.72866533360914,242,220.0,223.0
crop_Componenets_1.transformed475.tif,218.72669209208289,244,220.0,223.0
crop_Componenets_1.transformed476.tif,218.74500074658582,247,220.0,223.0
crop_Componenets_1.transformed477.tif,218.79357091978585,247,220.0,223.0
crop_Componenets_1.transformed478.tif,218.7449946586719,243,220.0,223.0
crop_Componenets_1.transformed479.tif,218.74969271593167,245,220.0,223.0
crop_Componenets_1.transformed480.tif,218.676374958352,244,220.0,223.0
crop_Componenets_1.transformed481.tif,218.56012541921257,242,220.0,223.0
crop_Componenets_1.transformed482.tif,218.5995659811925,243,220.0,223.0
crop_Componenets_1.transformed483.tif,218.61930122583902,242,220.0,223.0
crop_Componenets_1.transformed484.tif,218.65945530293467,245,220.0,223.0
crop_Componenets_1.transformed485.tif,218.69129935720844,247,220.0,223.0
crop_Componenets_1.transformed486.tif,218.74850210050275,246,220.0,223.0
crop_Componenets_1.transformed487.tif,218.7147824290829,248,220.0,223.0
crop_Componenets_1.transformed488.tif,218.7247802235637,246,220.0,223.0
crop_Componenets_1.transformed489.tif,218.66522018643522,245,220.0,223.0
crop_Componenets_1.transformed490.tif,218.64356549286074,248,220.0,223.0
crop_Componenets_1.transformed491.tif,218.5723420620616,246,220.0,223.0
crop_Componenets_1.transformed492.tif,218.52947864033072,245,220.0,223.0
crop_Componenets_1.transformed493.tif,218.42948843084343,243,220.0,223.0
crop_Componenets_1.transformed494.tif,218.42683571051242,240,220.0,223.0
crop_Componenets_1.transformed495.tif,218.4461400668297,244,220.0,223.0
crop_Componenets_1.transformed496.tif,218.47739224286403,241,220.0,223.0
crop_Componenets_1.transformed497.tif,218.47161622192624,240,220.0,223.0
crop_Componenets_1.transformed498.tif,218.41183628953561,245,220.0,223.0
crop_Componenets_1.transformed499.tif,218.39783662127093,247,220.0,223.0
crop_Componenets_1.transformed500.tif,218.37876577807896,252,220.0,223.0
crop_Componenets_1.transformed501.tif,218.3129500947568,253,220.0,223.0
crop_Componenets_1.transformed502.tif,218.22994590994176,253,220.0,223.0
crop_Componenets_1.transformed503.tif,218.265816678153,252,220.0,223.0
crop_Componenets_1.transformed504.tif,218.33393804395251,250,220.0,223.0
crop_Componenets_1.transformed505.tif,218.41289448609183,252,220.0,223.0
crop_Componenets_1.transformed506.tif,218.47229142509443,243,220.0,223.0
crop_Componenets_1.transformed507.tif,218.461443100163,242,220.0,223.0
crop_Componenets_1.transformed508.tif,218.50746165855452,243,220.0,223.0
crop_Componenets_1.transformed509.tif,218.51746702331616,246,220.0,223.0
crop_Componenets_1.transformed510.tif,218.54661294210834,245,220.0,223.0
crop_Componenets_1.transformed511.tif,218.5445715073023,249,220.0,223.0
crop_Componenets_1.transformed512.tif,218.6490384063379,249,220.0,223.0
crop_Componenets_1.transformed513.tif,218.74810703985844,248,220.0,223.0
crop_Componenets_1.transformed514.tif,218.78087196277787,247,220.0,223.0
crop_Componenets_1.transformed515.tif,218.79298503520116,244,220.0,223.0
crop_Componenets_1.transformed516.tif,218.86555403682476,244,220.0,223.0
crop_Componenets_1.transformed517.tif,218.839575509079,242,220.0,223.0
crop_Componenets_1.transformed518.tif,218.78488398805422,243,220.0,223.0
crop_Componenets_1.transformed519.tif,218.76666743272125,246,220.0,223.0
crop_Componenets_1.transformed520.tif,218.69415183853513,248,220.0,223.0
crop_Componenets_1.transformed521.tif,218.83028339708906,245,220.0,223.0
crop_Componenets_1.transformed522.tif,218.7675278447583,246,220.0,223.0
crop_Componenets_1.transformed523.tif,218.85950365768227,244,220.0,223.0
crop_Componenets_1.transformed524.tif,218.9411305326504,242,220.0,223.0
crop_Componenets_1.transformed525.tif,218.95481263776634,243,220.0,223.0
crop_Componenets_1.transformed526.tif,219.06599345917724,244,220.0,223.0
crop_Componenets_1.transformed527.tif,218.99516847227324,242,220.0,223.0
crop_Componenets_1.transformed528.tif,218.98537447765992,247,220.0,223.0
crop_Componenets_1.transformed529.tif,218.92784167871983,254,220.0,223.0
crop_Componenets_1.transformed530.tif,218.91226096737907,254,220.0,223.0
crop_Componenets_1.transformed531.tif,218.9347706358859,253,220.0,223.0
crop_Componenets_1.transformed532.tif,219.0100962586478,245,220.0,223.0
crop_Componenets_1.transformed533.tif,218.91397800078076,243,220.0,223.0
crop_Componenets_1.transformed534.tif,218.92854763299675,245,220.0,223.0
crop_Componenets_1.transformed535.tif,218.88703044227455,244,220.0,223.0
crop_Componenets_1.transformed536.tif,218.90896876435463,245,220.0,223.0
crop_Componenets_1.transformed537.tif,218.97222955978455,245,220.0,223.0
crop_Componenets_1.transformed538.tif,218.77975233193953,243,220.0,223.0
crop_Componenets_1.transformed539.tif,218.78117174037908,242,220.0,223.0
crop_Componenets_1.transformed540.tif,218.90693346811247,244,220.0,223.0
crop_Componenets_1.transformed541.tif,218.89098279703254,244,220.0,223.0
crop_Componenets_1.transformed542.tif,218.962664033708,241,220.0,223.0
crop_Componenets_1.transformed543.tif,219.0227004074138,241,220.0,223.0
crop_Componenets_1.transformed544.tif,219.05962597521798,246,221.0,224.0
crop_Componenets_1.transformed545.tif,219.16639502318534,247,221.0,224.0
crop_Componenets_1.transformed546.tif,219.14400514304083,244,221.0,224.0
crop_Componenets_1.transformed547.tif,219.14715772801873,244,221.0,224.0
crop_Componenets_1.transformed548.tif,219.21751058969386,246,221.0,224.0
crop_Componenets_1.transformed549.tif,219.23055198383543,247,221.0,224.0
crop_Componenets_1.transformed550.tif,219.33191362347458,242,221.0,224.0
crop_Componenets_1.transformed551.tif,219.30532634019258,241,221.0,224.0
crop_Componenets_1.transformed552.tif,219.38180149168102,244,221.0,224.0
crop_Componenets_1.transformed553.tif,219.41174918249095,244,221.0,224.0
crop_Componenets_1.transformed554.tif,219.51495294927702,244,221.0,224.0
crop_Componenets_1.transformed555.tif,219.5036555832291,247,221.0,224.0
crop_Componenets_1.transformed556.tif,219.47805320504725,244,221.0,224.0
crop_Componenets_1.transformed557.tif,219.55243333869225,242,221.0,224.0
crop_Componenets_1.transformed558.tif,219.68707428295752,246,221.0,224.0
crop_Componenets_1.transformed559.tif,219.86324206946472,247,221.0,224.0
crop_Componenets_1.transformed560.tif,219.9292002850378,244,221.0,224.0
crop_Componenets_1.transformed561.tif,219.91835843200369,245,221.0,224.0
crop_Componenets_1.transformed562.tif,219.96607557671518,248,221.0,224.0
crop_Componenets_1.transformed563.tif,219.9063244244509,248,221.0,224.0
crop_Componenets_1.transformed564.tif,219.87091170549323,246,221.0,224.0
crop_Componenets_1.transformed565.tif,219.91265441328702,244,221.0,225.0
crop_Componenets_1.transformed566.tif,219.99863149178896,244,221.0,225.0
crop_Componenets_1.transformed567.tif,220.08914305419853,244,221.0,225.0
crop_Componenets_1.transformed568.tif,220.0540450471156,245,221.0,225.0
crop_Componenets_1.transformed569.tif,220.1102659849486,246,221.0,225.0
crop_Componenets_1.transformed570.tif,219.96741365249653,247,221.0,225.0
crop_Componenets_1.transformed571.tif,219.94642262513062,246,221.0,224.0
crop_Componenets_1.transformed572.tif,219.90965016986502,246,221.0,224.0
crop_Componenets_1.transformed573.tif,219.97914132953946,245,221.0,224.0
crop_Componenets_1.transformed574.tif,220.0785887966234,250,221.0,225.0
crop_Componenets_1.transformed575.tif,220.1013327522136,252,221.0,225.0
crop_Componenets_1.transformed576.tif,220.09194479182204,246,221.0,225.0
crop_Componenets_1.transformed577.tif,220.11197806106642,244,221.0,225.0
crop_Componenets_1.transformed578.tif,220.15445260500346,244,221.0,224.0
crop_Componenets_1.transformed579.tif,220.24066613871386,247,221.0,224.0
crop_Componenets_1.transformed580.tif,220.18294194614697,248,221.0,224.0
crop_Componenets_1.transformed581.tif,220.1800642717778,248,221.0,224.0
crop_Componenets_1.transformed582.tif,220.21733443480656,245,221.0,225.0
crop_Componenets_1.transformed583.tif,220.1171942223191,243,221.0,225.0
crop_Componenets_1.transformed584.tif,220.0796879481443,243,221.0,225.0
crop_Componenets_1.transformed585.tif,220.222836750852,245,222.0,225.0
crop_Componenets_1.transformed586.tif,220.21118804037064,246,221.0,224.0
crop_Componenets_1.transformed587.tif,220.10125186631447,244,221.0,224.0
crop_Componenets_1.transformed588.tif,220.0946174075818,244,221.0,224.0
crop_Componenets_1.transformed589.tif,220.18214170914268,244,221.0,224.0
crop_Componenets_1.transformed590.tif,220.27946676456418,247,221.0,224.0
crop_Componenets_1.transformed591.tif,220.26038129760485,248,221.0,225.0
crop_Componenets_1.transformed592.tif,220.2284508463691,247,222.0,225.0
crop_Componenets_1.transformed593.tif,220.26043375041576,247,222.0,225.0
crop_Componenets_1.transformed594.tif,220.3702692157628,247,222.0,225.0
crop_Componenets_1.transformed595.tif,220.44517833553502,247,222.0,225.0
crop_Componenets_1.transformed596.tif,220.35041016567476,246,222.0,225.0
crop_Componenets_1.transformed597.tif,220.2059195257026,245,222.0,225.0
crop_Componenets_1.transformed598.tif,220.06849629936102,244,221.0,224.0
crop_Componenets_1.transformed599.tif,219.8804541432528,244,221.0,224.0
crop_Componenets_1.transformed600.tif,219.86071498339518,246,221.0,224.0
crop_Componenets_1.transformed601.tif,220.01504130901904,249,221.0,224.0
crop_Componenets_1.transformed602.tif,220.0888899102598,251,221.0,224.0
crop_Componenets_1.transformed603.tif,220.00068952043853,248,221.0,224.0
crop_Componenets_1.transformed604.tif,220.20954766939414,251,222.0,224.0
crop_Componenets_1.transformed605.tif,220.3310654729753,249,222.0,224.0
crop_Componenets_1.transformed606.tif,220.3155615292712,248,222.0,224.0
crop_Componenets_1.transformed607.tif,220.29706463773445,247,222.0,224.0
crop_Componenets_1.transformed608.tif,220.32257879129216,246,222.0,224.0
crop_Componenets_1.transformed609.tif,220.33751049079683,245,222.0,224.0
crop_Componenets_1.transformed610.tif,220.39390420566122,245,221.0,224.0
crop_Componenets_1.transformed611.tif,220.44281936299873,248,221.0,224.0
crop_Componenets_1.transformed612.tif,220.45302368360544,246,222.0,224.0
crop_Componenets_1.transformed613.tif,220.50853144281922,246,222.0,224.0
crop_Componenets_1.transformed614.tif,220.51861298772923,248,222.0,224.0
crop_Componenets_1.transformed615.tif,220.4428653492647,248,222.0,224.0
crop_Componenets_1.transformed616.tif,220.33914092109796,250,221.0,224.0
crop_Componenets_1.transformed617.tif,220.38448202620006,253,222.0,224.0
crop_Componenets_1.transformed618.tif,220.4393353453519,252,222.0,224.0
crop_Componenets_1.transformed619.tif,220.523868539429,252,222.0,224.0
crop_Componenets_1.transformed620.tif,220.47694884916356,250,222.0,224.0
crop_Componenets_1.transformed621.tif,220.36745301420473,252,221.0,224.0
crop_Componenets_1.transformed622.tif,220.2136546184739,252,221.0,224.0
crop_Componenets_1.transformed623.tif,220.25083773238467,253,221.0,224.0
crop_Componenets_1.transformed624.tif,220.21528694594005,253,221.0,224.0
crop_Componenets_1.transformed625.tif,220.21801524614256,252,221.0,224.0
crop_Componenets_1.transformed626.tif,220.39045475941722,251,222.0,224.0
crop_Componenets_1.transformed627.tif,220.43913333027143,249,222.0,224.0
crop_Componenets_1.transformed628.tif,220.1834179512509,254,221.0,224.0
crop_Componenets_1.transformed629.tif,220.08029373233123,250,221.0,224.0
crop_Componenets_1.transformed630.tif,220.1562065278624,247,221.0,224.0
crop_Componenets_1.transformed631.tif,220.19872384456198,245,221.0,224.0
crop_Componenets_1.transformed632.tif,220.19648852504255,245,221.0,224.0
crop_Componenets_1.transformed633.tif,220.11779987355595,245,221.0,224.0
crop_Componenets_1.transformed634.tif,220.0703805910084,243,221.0,224.0
crop_Componenets_1.transformed635.tif,220.0325292061448,243,221.0,224.0
crop_Componenets_1.transformed636.tif,220.13017581381445,243,221.0,224.0
crop_Componenets_1.transformed637.tif,220.1246752350953,245,222.0,224.0
crop_Componenets_1.transformed638.tif,220.15885733992414,248,222.0,224.0
crop_Componenets_1.transformed639.tif,220.18744176951657,248,222.0,224.0
crop_Componenets_1.transformed640.tif,220.17028255740345,250,222.0,224.0
crop_Componenets_1.transformed641.tif,220.20570159285518,248,222.0,225.0
crop_Componenets_1.transformed642.tif,220.32125723357993,252,222.0,225.0
crop_Componenets_1.transformed643.tif,220.48016470940064,247,222.0,225.0
crop_Componenets_1.transformed644.tif,220.56348667946787,244,222.0,225.0
crop_Componenets_1.transformed645.tif,220.67102358946062,247,222.0,225.0
crop_Componenets_1.transformed646.tif,220.61993243243242,244,222.0,225.0
crop_Componenets_1.transformed647.tif,220.45819067533722,243,222.0,225.0
crop_Componenets_1.transformed648.tif,220.4976444904056,245,222.0,225.0
crop_Componenets_1.transformed649.tif,220.4840277618183,243,222.0,225.0
crop_Componenets_1.transformed650.tif,220.48126572679328,246,222.0,225.0
crop_Componenets_1.transformed651.tif,220.57529148239618,244,222.0,225.0
crop_Componenets_1.transformed652.tif,220.6803929453668,243,222.0,225.0
crop_Componenets_1.transformed653.tif,220.78684927099968,245,222.0,225.0
crop_Componenets_1.transformed654.tif,220.878977599081,245,222.0,225.0
crop_Componenets_1.transformed655.tif,220.9127238475941,249,222.0,225.0
crop_Componenets_1.transformed656.tif,221.03635925006893,251,222.0,225.0
crop_Componenets_1.transformed657.tif,221.08493361510543,251,222.0,225.0
crop_Componenets_1.transformed658.tif,221.0717320899465,248,222.0,225.0
crop_Componenets_1.transformed659.tif,220.9464314428135,247,222.0,225.0
crop_Componenets_1.transformed660.tif,220.99420120109775,247,222.0,225.0
crop_Componenets_1.transformed661.tif,221.02642033711479,251,222.0,225.0
crop_Componenets_1.transformed662.tif,220.94207873617984,251,222.0,225.0
crop_Componenets_1.transformed663.tif,220.97526639720743,246,222.0,225.0
crop_Componenets_1.transformed664.tif,220.92074808844802,243,222.0,225.0
crop_Componenets_1.transformed665.tif,220.88292901344417,244,222.0,225.0
crop_Componenets_1.transformed666.tif,220.99814017565006,247,222.0,225.0
crop_Componenets_1.transformed667.tif,221.10774422368377,245,222.0,225.0
crop_Componenets_1.transformed668.tif,221.21539079536325,245,222.0,225.0
crop_Componenets_1.transformed669.tif,221.20025253974632,249,222.0,225.0
crop_Componenets_1.transformed670.tif,221.1621469575201,251,222.0,225.0
crop_Componenets_1.transformed671.tif,221.10935311272877,250,222.0,225.0
crop_Componenets_1.transformed672.tif,221.0312822986288,248,222.0,225.0
crop_Componenets_1.transformed673.tif,220.94576866966102,248,222.0,225.0
crop_Componenets_1.transformed674.tif,220.7984861189281,247,222.0,225.0
crop_Componenets_1.transformed675.tif,220.82027893297797,250,222.0,225.0
crop_Componenets_1.transformed676.tif,220.7409764503159,251,222.0,225.0
crop_Componenets_1.transformed677.tif,220.69929812872618,247,222.0,225.0
crop_Componenets_1.transformed678.tif,220.79006502309124,248,222.0,225.0
crop_Componenets_1.transformed679.tif,221.05062505745013,246,222.0,225.0
crop_Componenets_1.transformed680.tif,221.12310449407224,244,222.0,225.0
crop_Componenets_1.transformed681.tif,220.91909526380482,246,222.0,225.0
crop_Componenets_1.transformed682.tif,220.60793255148806,246,222.0,225.0
crop_Componenets_1.transformed683.tif,220.31599439518538,248,221.0,225.0
crop_Componenets_1.transformed684.tif,220.28701620678572,245,221.0,224.0
crop_Componenets_1.transformed685.tif,220.42655344540708,243,222.0,225.0
crop_Componenets_1.transformed686.tif,220.49621325132537,246,222.0,225.0
crop_Componenets_1.transformed687.tif,220.56728871138043,246,222.0,225.0
crop_Componenets_1.transformed688.tif,220.5227457957872,247,222.0,225.0
crop_Componenets_1.transformed689.tif,220.51045804155666,248,222.0,225.0
crop_Componenets_1.transformed690.tif,220.63902058246185,245,222.0,225.0
crop_Componenets_1.transformed691.tif,220.81051205821922,250,222.0,225.0
crop_Componenets_1.transformed692.tif,220.82463290587006,249,222.0,225.0
crop_Componenets_1.transformed693.tif,220.8023150327848,250,222.0,225.0
crop_Componenets_1.transformed694.tif,220.82540284142462,246,222.0,225.0
crop_Componenets_1.transformed695.tif,220.76231917336395,248,222.0,225.0
crop_Componenets_1.transformed696.tif,220.94201019096585,248,222.0,225.0
crop_Componenets_1.transformed697.tif,221.09879432380035,243,222.0,225.0
crop_Componenets_1.transformed698.tif,221.15023102764306,247,222.0,225.0
crop_Componenets_1.transformed699.tif,221.1904609034625,247,222.0,225.0
crop_Componenets_1.transformed700.tif,221.18222573839662,247,222.0,225.0
crop_Componenets_1.transformed701.tif,221.1254687446245,251,222.0,225.0
crop_Componenets_1.transformed702.tif,221.18630341267564,248,222.0,225.0
crop_Componenets_1.transformed703.tif,221.34361051508301,247,222.0,225.0
crop_Componenets_1.transformed704.tif,221.44883742282002,249,222.0,225.0
crop_Componenets_1.transformed705.tif,221.4091086472465,249,222.0,225.0
crop_Componenets_1.transformed706.tif,221.46517607088748,248,222.0,225.0
crop_Componenets_1.transformed707.tif,221.39897163975255,247,222.0,225.0
crop_Componenets_1.transformed708.tif,221.5029094122643,247,222.0,225.0
crop_Componenets_1.transformed709.tif,221.54764965112008,247,223.0,225.0
crop_Componenets_1.transformed710.tif,221.51569707401032,250,223.0,225.0
crop_Componenets_1.transformed711.tif,221.43184191501325,252,222.0,225.0
crop_Componenets_1.transformed712.tif,221.29069874208062,249,222.0,225.0
crop_Componenets_1.transformed713.tif,221.41033204402768,248,222.0,225.0
crop_Componenets_1.transformed714.tif,221.53081205164992,249,222.0,225.0
crop_Componenets_1.transformed715.tif,221.6633558773209,249,223.0,225.0
crop_Componenets_1.transformed716.tif,221.64681559754206,250,223.0,225.0
crop_Componenets_1.transformed717.tif,221.7108869717056,250,223.0,225.0
crop_Componenets_1.transformed718.tif,221.6877879522502,251,223.0,225.0
crop_Componenets_1.transformed719.tif,221.65544220031708,249,223.0,225.0
crop_Componenets_1.transformed720.tif,221.64890537777677,251,223.0,225.0
crop_Componenets_1.transformed721.tif,221.52779022087455,252,223.0,225.0
crop_Componenets_1.transformed722.tif,221.34060999977032,250,222.0,225.0
crop_Componenets_1.transformed723.tif,221.02760236066777,251,222.0,225.0
crop_Componenets_1.transformed724.tif,221.03932261768082,247,222.0,225.0
crop_Componenets_1.transformed725.tif,221.1632587455942,246,222.0,225.0
crop_Componenets_1.transformed726.tif,221.33254887554673,249,223.0,225.0
crop_Componenets_1.transformed727.tif,221.27359616311358,244,223.0,225.0
crop_Componenets_1.transformed728.tif,221.09749635865265,244,222.0,225.0
crop_Componenets_1.transformed729.tif,221.06718429231705,244,222.0,225.0
crop_Componenets_1.transformed730.tif,221.09697657880852,247,222.0,225.0
crop_Componenets_1.transformed731.tif,220.99809589355357,246,222.0,225.0
crop_Componenets_1.transformed732.tif,220.82575079725606,246,222.0,225.0
crop_Componenets_1.transformed733.tif,220.69255837971198,246,222.0,225.0
crop_Componenets_1.transformed734.tif,220.86650140017446,247,222.0,225.0
crop_Componenets_1.transformed735.tif,220.9390413238315,247,222.0,225.0
crop_Componenets_1.transformed736.tif,220.95615193011858,247,222.0,226.0
crop_Componenets_1.transformed737.tif,220.96425208424245,246,222.0,226.0
crop_Componenets_1.transformed738.tif,221.0253847920974,245,222.0,225.0
crop_Componenets_1.transformed739.tif,221.0337476165315,246,222.0,225.0
crop_Componenets_1.transformed740.tif,221.21471878373103,248,222.0,226.0
crop_Componenets_1.transformed741.tif,221.31706925055107,249,222.0,226.0
crop_Componenets_1.transformed742.tif,221.3379622191108,248,222.0,226.0
crop_Componenets_1.transformed743.tif,221.29342025226384,247,222.0,226.0
crop_Componenets_1.transformed744.tif,221.25411708000047,253,222.0,226.0
crop_Componenets_1.transformed745.tif,221.0732468724894,249,222.0,225.0
crop_Componenets_1.transformed746.tif,221.0075095591866,250,222.0,225.0
crop_Componenets_1.transformed747.tif,221.13609277226018,247,222.0,226.0
crop_Componenets_1.transformed748.tif,221.30944206501394,251,222.0,226.0
crop_Componenets_1.transformed749.tif,221.40141492098493,247,222.0,226.0
crop_Componenets_1.transformed750.tif,221.4524613511589,246,223.0,226.0
crop_Componenets_1.transformed751.tif,221.36869846811052,247,223.0,226.0
crop_Componenets_1.transformed752.tif,221.41517257221616,248,223.0,226.0
crop_Componenets_1.transformed753.tif,221.54109943132863,248,223.0,226.0
crop_Componenets_1.transformed754.tif,221.5274429827081,248,222.0,226.0
crop_Componenets_1.transformed755.tif,221.43438243303802,248,222.0,226.0
crop_Componenets_1.transformed756.tif,221.47529714692968,247,223.0,226.0
crop_Componenets_1.transformed757.tif,221.45090440762164,248,222.0,226.0
crop_Componenets_1.transformed758.tif,221.43910403826695,248,222.0,226.0
crop_Componenets_1.transformed759.tif,221.58579493842635,249,222.0,226.0
crop_Componenets_1.transformed760.tif,221.7395750744022,248,223.0,226.0
crop_Componenets_1.transformed761.tif,221.68339440162646,246,223.0,226.0
crop_Componenets_1.transformed762.tif,221.58630986562537,247,223.0,226.0
crop_Componenets_1.transformed763.tif,221.6641971905402,246,223.0,226.0
crop_Componenets_1.transformed764.tif,221.7110883994396,248,223.0,226.0
crop_Componenets_1.transformed765.tif,221.71623018607858,249,223.0,226.0
crop_Componenets_1.transformed766.tif,221.75113678118686,251,223.0,226.0
crop_Componenets_1.transformed767.tif,221.91356295981728,249,223.0,227.0
crop_Componenets_1.transformed768.tif,221.966460511067,251,223.0,227.0
crop_Componenets_1.transformed769.tif,221.90679716364136,248,223.0,227.0
crop_Componenets_1.transformed770.tif,221.81298191665138,244,223.0,226.0
crop_Componenets_1.transformed771.tif,221.71591508892715,246,223.0,226.0
crop_Componenets_1.transformed772.tif,221.75049334557136,246,223.0,226.0
crop_Componenets_1.transformed773.tif,221.8523439113375,245,223.0,226.0
crop_Componenets_1.transformed774.tif,221.82982116022163,247,223.0,226.0
crop_Componenets_1.transformed775.tif,221.80892998497137,246,223.0,226.0
crop_Componenets_1.transformed776.tif,221.73337691981234,247,223.0,226.0
crop_Componenets_1.transformed777.tif,221.7803364082794,245,223.0,226.0
crop_Componenets_1.transformed778.tif,221.83167487288964,246,223.0,226.0
crop_Componenets_1.transformed779.tif,221.9387741046832,246,223.0,226.0
crop_Componenets_1.transformed780.tif,222.06669651878386,250,223.0,227.0
crop_Componenets_1.transformed781.tif,222.0823084961016,250,224.0,227.0
crop_Componenets_1.transformed782.tif,222.07974692265296,249,223.0,227.0
crop_Componenets_1.transformed783.tif,222.01167864771136,251,223.0,227.0
crop_Componenets_1.transformed784.tif,222.04592791613564,253,224.0,227.0
crop_Componenets_1.transformed785.tif,222.1638997956419,250,224.0,227.0
crop_Componenets_1.transformed786.tif,222.24253799880609,244,224.0,227.0
crop_Componenets_1.transformed787.tif,222.23307303628846,247,224.0,227.0
crop_Componenets_1.transformed788.tif,222.19263462598786,246,223.0,227.0
crop_Componenets_1.transformed789.tif,222.2673866835181,246,224.0,227.0
crop_Componenets_1.transformed790.tif,222.36150806414557,248,224.0,227.0
crop_Componenets_1.transformed791.tif,222.4809510136105,249,224.0,227.0
crop_Componenets_1.transformed792.tif,222.5046733264439,248,224.0,227.0
crop_Componenets_1.transformed793.tif,222.40360505166475,248,224.0,227.0
crop_Componenets_1.transformed794.tif,222.2412890786393,248,224.0,227.0
crop_Componenets_1.transformed795.tif,222.25457570715474,252,224.0,227.0
crop_Componenets_1.transformed796.tif,222.35636259323007,254,224.0,227.0
crop_Componenets_1.transformed797.tif,222.36801506037926,246,224.0,227.0
crop_Componenets_1.transformed798.tif,222.2664738026358,246,223.0,227.0
crop_Componenets_1.transformed799.tif,222.33690509004043,248,223.0,227.0
crop_Componenets_1.transformed800.tif,222.31958289310487,249,223.0,227.0
crop_Componenets_1.transformed801.tif,222.26185746925842,249,223.0,227.0
crop_Componenets_1.transformed802.tif,222.35884898362085,245,223.0,227.0
crop_Componenets_1.transformed803.tif,222.50840610977863,248,224.0,227.0
crop_Componenets_1.transformed804.tif,222.52003259385077,249,224.0,227.0
crop_Componenets_1.transformed805.tif,222.44865131541206,246,223.0,227.0
crop_Componenets_1.transformed806.tif,222.56816356501986,249,223.0,227.0
crop_Componenets_1.transformed807.tif,222.72505937560953,248,224.0,227.0
crop_Componenets_1.transformed808.tif,222.79445420009412,247,224.0,227.0
crop_Componenets_1.transformed809.tif,222.74211583720796,245,224.0,227.0
crop_Componenets_1.transformed810.tif,222.70812331362305,247,224.0,227.0
crop_Componenets_1.transformed811.tif,222.69446166563338,248,224.0,227.0
crop_Componenets_1.transformed812.tif,222.6168341275765,246,223.0,227.0
crop_Componenets_1.transformed813.tif,222.83570263877087,248,224.0,227.0
crop_Componenets_1.transformed814.tif,222.92103208322808,251,224.0,227.0
crop_Componenets_1.transformed815.tif,222.63605676494902,250,224.0,227.0
crop_Componenets_1.transformed816.tif,222.59143339186724,251,224.0,227.0
crop_Componenets_1.transformed817.tif,222.69200050491722,248,224.0,227.0
crop_Componenets_1.transformed818.tif,222.68386941360006,247,223.0,227.0
crop_Componenets_1.transformed819.tif,222.75440166087427,248,223.0,227.0
crop_Componenets_1.transformed820.tif,222.8171108026568,248,224.0,227.0
crop_Componenets_1.transformed821.tif,222.81106905253498,249,224.0,227.0
crop_Componenets_1.transformed822.tif,222.9098748867559,251,224.0,227.0
crop_Componenets_1.transformed823.tif,222.97841693616826,252,223.0,227.0
crop_Componenets_1.transformed824.tif,222.96179432477692,252,224.0,227.0
crop_Componenets_1.transformed825.tif,223.0004703453023,252,224.0,227.0
crop_Componenets_1.transformed826.tif,222.99418217703624,254,224.0,227.0
crop_Componenets_1.transformed827.tif,222.92843775473887,254,224.0,227.0
crop_Componenets_1.transformed828.tif,222.84137851809305,252,224.0,227.0
crop_Componenets_1.transformed829.tif,222.75104277982695,254,224.0,227.0
crop_Componenets_1.transformed830.tif,222.88376235348196,254,224.0,227.0
crop_Componenets_1.transformed831.tif,222.75974302099735,251,224.0,227.0
crop_Componenets_1.transformed832.tif,222.57821604661586,247,224.0,227.0
